id	CancerType	AP1
TCGA-B4-5838-01A	KIRC	1.238107293
TCGA-B8-A54H-01A	KIRC	0.78546266
TCGA-B0-5711-01A	KIRC	0.972113206
TCGA-B0-5104-01A	KIRC	0.668930899
TCGA-AK-3453-01A	KIRC	0.84947601
TCGA-B0-4701-01A	KIRC	1.188730923
TCGA-B8-5550-01A	KIRC	1.125475622
TCGA-CJ-5689-01A	KIRC	0.716640213
TCGA-AK-3451-01A	KIRC	0.212190636
TCGA-BP-4169-01A	KIRC	0.863871533
TCGA-B8-5553-01A	KIRC	0.824698567
TCGA-CJ-4912-01A	KIRC	0.562056774
TCGA-A3-3320-01A	KIRC	0.896873218
TCGA-B0-4697-01A	KIRC	0.782426298
TCGA-A3-3374-01A	KIRC	0.172948113
TCGA-BP-4967-01A	KIRC	1.198239666
TCGA-AK-3428-01A	KIRC	0.683252412
TCGA-BP-5173-01A	KIRC	1.317972743
TCGA-CJ-5680-01A	KIRC	0.876595278
TCGA-B0-4848-01A	KIRC	0.731248685
TCGA-MM-A84U-01A	KIRC	0.499722614
TCGA-CJ-4638-01A	KIRC	0.931938941
TCGA-BP-4346-01A	KIRC	1.136746841
TCGA-CJ-4901-01A	KIRC	0.893052279
TCGA-B0-4841-01A	KIRC	0.344046389
TCGA-CW-5584-01A	KIRC	0.861587979
TCGA-B0-5692-01A	KIRC	1.075660227
TCGA-A3-3316-01A	KIRC	0.778970109
TCGA-BP-4338-01A	KIRC	0.824097886
TCGA-B0-4827-01A	KIRC	1.133494516
TCGA-BP-4971-01A	KIRC	0.743290514
TCGA-B0-5702-01A	KIRC	0.6270968
TCGA-B0-4822-01A	KIRC	0.586238023
TCGA-B0-5707-01A	KIRC	0.581717362
TCGA-B2-5639-01A	KIRC	0.842011471
TCGA-B2-3923-01B	KIRC	0.732663395
TCGA-BP-4803-01A	KIRC	0.682181812
TCGA-B0-4823-01A	KIRC	0.699734615
TCGA-A3-3385-01A	KIRC	1.144423179
TCGA-B0-5107-01A	KIRC	1.039477359
TCGA-CJ-5681-01A	KIRC	1.325599745
TCGA-B0-4836-01A	KIRC	1.015123132
TCGA-B0-5706-01A	KIRC	1.220703446
TCGA-A3-3335-01A	KIRC	0.644380726
TCGA-BP-4351-01A	KIRC	0.900260902
TCGA-BP-4335-01A	KIRC	0.701706655
TCGA-B0-4824-01A	KIRC	0.859967809
TCGA-B8-4154-01A	KIRC	0.590471632
TCGA-CW-5589-01A	KIRC	0.92080365
TCGA-CJ-4890-01A	KIRC	0.946437135
TCGA-BP-4807-01A	KIRC	0.83434646
TCGA-B8-4621-01A	KIRC	0.901347599
TCGA-CJ-4884-01A	KIRC	0.968241904
TCGA-BP-4331-01A	KIRC	0.996843345
TCGA-DV-5575-01A	KIRC	1.245565717
TCGA-DV-5569-01A	KIRC	0.916057472
TCGA-CJ-5675-01A	KIRC	0.57306143
TCGA-B8-A54K-01A	KIRC	1.205026822
TCGA-BP-4170-01A	KIRC	0.745246922
TCGA-AK-3425-01A	KIRC	0.586971772
TCGA-3Z-A93Z-01A	KIRC	0.646974404
TCGA-DV-A4W0-01A	KIRC	0.926403378
TCGA-B8-5545-01A	KIRC	1.018434509
TCGA-CJ-4639-01A	KIRC	1.032726585
TCGA-B8-4146-01B	KIRC	1.893171697
TCGA-BP-5195-01A	KIRC	0.823117269
TCGA-DV-5567-01A	KIRC	1.25288861
TCGA-CZ-4854-01A	KIRC	0.717492938
TCGA-BP-4340-01A	KIRC	0.871620245
TCGA-B0-4844-01A	KIRC	0.470980151
TCGA-BP-4774-01A	KIRC	0.588594927
TCGA-B8-A54D-01A	KIRC	1.304830481
TCGA-BP-5190-01A	KIRC	0.670572514
TCGA-B8-A54J-01A	KIRC	0.781142215
TCGA-CJ-4635-01A	KIRC	1.410248076
TCGA-AS-3777-01A	KIRC	0.599194416
TCGA-AK-3443-01A	KIRC	0.718008875
TCGA-CW-6093-01A	KIRC	1.202508461
TCGA-BP-5182-01A	KIRC	0.777906837
TCGA-B0-4813-01A	KIRC	0.712017566
TCGA-BP-5000-01A	KIRC	0.599770113
TCGA-A3-3323-01A	KIRC	1.137415263
TCGA-A3-3322-01A	KIRC	1.067316564
TCGA-CJ-5672-01A	KIRC	0.624153902
TCGA-BP-4960-01A	KIRC	0.456496629
TCGA-B2-4098-01A	KIRC	0.820437767
TCGA-BP-4781-01A	KIRC	0.870887496
TCGA-B0-5399-01A	KIRC	0.759113667
TCGA-B8-5549-01A	KIRC	1.125728962
TCGA-BP-4798-01A	KIRC	0.800351945
TCGA-B2-3923-01A	KIRC	0.453461924
TCGA-CW-5585-01A	KIRC	0.97486103
TCGA-EU-5906-01A	KIRC	1.182282112
TCGA-B0-5096-01A	KIRC	0.731375872
TCGA-BP-4158-01A	KIRC	0.968597938
TCGA-BP-4762-01A	KIRC	0.820124792
TCGA-BP-5189-01A	KIRC	0.999032477
TCGA-BP-4961-01A	KIRC	0.847661815
TCGA-B0-5701-01A	KIRC	0.878045693
TCGA-B2-5633-01A	KIRC	1.500394356
TCGA-BP-4759-01A	KIRC	0.601242102
TCGA-A3-A8OX-01A	KIRC	0.904716948
TCGA-B0-4693-01A	KIRC	0.687742628
TCGA-CZ-4857-01A	KIRC	1.198509585
TCGA-CJ-5686-01A	KIRC	0.793439299
TCGA-CZ-5457-01A	KIRC	0.809531284
TCGA-A3-3307-01A	KIRC	0.781532067
TCGA-BP-4344-01A	KIRC	0.670679198
TCGA-BP-4959-01A	KIRC	0.691883769
TCGA-AK-3458-01A	KIRC	0.558399804
TCGA-MM-A564-01A	KIRC	0.450656745
TCGA-A3-3343-01A	KIRC	0.585583323
TCGA-CZ-5459-01A	KIRC	1.410925585
TCGA-CW-5591-01A	KIRC	0.702824305
TCGA-BP-4981-01A	KIRC	0.508843366
TCGA-CZ-5467-01A	KIRC	0.632798009
TCGA-A3-A6NL-01A	KIRC	0.854460765
TCGA-BP-4987-01A	KIRC	0.85397263
TCGA-BP-4993-01A	KIRC	0.525041227
TCGA-B0-4713-01A	KIRC	0.51240134
TCGA-CJ-4886-01A	KIRC	0.830854549
TCGA-CJ-4870-01A	KIRC	0.465616444
TCGA-BP-4166-01A	KIRC	0.515030861
TCGA-BP-4970-01A	KIRC	0.991397506
TCGA-CJ-4636-01A	KIRC	0.94484599
TCGA-BP-4761-01A	KIRC	0.37244769
TCGA-T7-A92I-01A	KIRC	1.555562974
TCGA-B8-5162-01A	KIRC	1.033734352
TCGA-CJ-5677-01A	KIRC	0.925910058
TCGA-B0-5703-01A	KIRC	0.882000985
TCGA-B8-5551-01A	KIRC	1.087686844
TCGA-B2-5635-01A	KIRC	1.172974917
TCGA-B0-5402-01A	KIRC	0.778236854
TCGA-BP-5004-01A	KIRC	0.91478436
TCGA-BP-4765-01A	KIRC	0.943642784
TCGA-BP-5009-01A	KIRC	0.578713815
TCGA-A3-3331-01A	KIRC	1.324437793
TCGA-BP-4974-01A	KIRC	1.126230427
TCGA-A3-3328-01A	KIRC	0.947392727
TCGA-B8-4153-01B	KIRC	0.427802155
TCGA-AK-3434-01A	KIRC	0.708985563
TCGA-CJ-6033-01A	KIRC	0.702808219
TCGA-BP-4782-01A	KIRC	0.644862538
TCGA-CJ-4895-01A	KIRC	0.80790514
TCGA-CJ-4640-01A	KIRC	0.906159329
TCGA-BP-4343-01A	KIRC	0.656810972
TCGA-2K-A9WE-01A	KIRP	0.594491012
TCGA-DZ-6134-01A	KIRP	0.854194625
TCGA-BQ-7053-01A	KIRP	1.166399857
TCGA-GL-A9DE-01A	KIRP	0.682399933
TCGA-B9-5156-01A	KIRP	1.851629722
TCGA-A4-A57E-01A	KIRP	1.906067031
TCGA-2Z-A9JQ-01A	KIRP	0.941952024
TCGA-MH-A562-01A	KIRP	0.631442966
TCGA-UZ-A9PN-01A	KIRP	1.105012389
TCGA-2Z-A9J3-01A	KIRP	1.65412159
TCGA-UZ-A9PX-01A	KIRP	0.898045673
TCGA-EV-5902-01A	KIRP	0.565258834
TCGA-DW-7838-01A	KIRP	0.493393424
TCGA-BQ-5883-01A	KIRP	0.821900706
TCGA-Y8-A898-01A	KIRP	0.471230255
TCGA-KV-A6GD-01A	KIRP	0.46145375
TCGA-HE-A5NH-01A	KIRP	1.238238817
TCGA-2Z-A9JG-01A	KIRP	0.636824481
TCGA-A4-8312-01A	KIRP	0.556866491
TCGA-BQ-5879-01A	KIRP	1.407488425
TCGA-G7-7502-01A	KIRP	0.597352893
TCGA-A4-8516-01A	KIRP	0.960565028
TCGA-IZ-A6M9-01A	KIRP	0.380064254
TCGA-BQ-7045-01A	KIRP	0.478553993
TCGA-UZ-A9PS-01A	KIRP	1.339675144
TCGA-MH-A561-01A	KIRP	0.407118845
TCGA-MH-A55W-01A	KIRP	0.927930224
TCGA-IA-A83V-01A	KIRP	0.526995605
TCGA-B9-5155-01A	KIRP	1.163891641
TCGA-B9-A5W8-01A	KIRP	0.664798912
TCGA-2Z-A9J6-01A	KIRP	0.695488119
TCGA-B9-7268-01A	KIRP	1.094311736
TCGA-5P-A9K6-01A	KIRP	0.809321365
TCGA-Y8-A8RY-01A	KIRP	0.771509691
TCGA-MH-A855-01A	KIRP	0.336965549
TCGA-HE-7130-01A	KIRP	1.827024022
TCGA-P4-AAVK-01A	KIRP	0.826531953
TCGA-UZ-A9PS-05A	KIRP	0.475822086
TCGA-B9-4617-01A	KIRP	0.63598306
TCGA-Y8-A8S1-01A	KIRP	0.139911745
TCGA-G7-7501-01A	KIRP	1.564112968
TCGA-SX-A7SN-01A	KIRP	0.96506216
TCGA-2Z-A9JD-01A	KIRP	0.751870888
TCGA-G7-6790-01A	KIRP	1.207165543
TCGA-DW-7834-01A	KIRP	0.530285249
TCGA-HE-7129-01A	KIRP	1.169125671
TCGA-P4-A5E7-01A	KIRP	1.155450815
TCGA-5P-A9JU-01A	KIRP	1.194525259
TCGA-BQ-5875-01A	KIRP	1.029478257
TCGA-GL-A9DC-01A	KIRP	1.129439047
TCGA-B9-A8YH-01A	KIRP	1.096150421
TCGA-MH-A856-01A	KIRP	0.669278582
TCGA-EV-5901-01A	KIRP	1.13425785
TCGA-BQ-7060-01A	KIRP	1.048052144
TCGA-P4-A5EA-01A	KIRP	1.183934788
TCGA-Y8-A895-01A	KIRP	1.100541348
TCGA-B1-A47M-01A	KIRP	1.228081574
TCGA-PJ-A5Z9-01A	KIRP	0.674521966
TCGA-HE-A5NK-01A	KIRP	0.653195683
TCGA-5P-A9KA-01A	KIRP	0.543304101
TCGA-A4-7734-01A	KIRP	1.214378528
TCGA-SX-A7SR-01A	KIRP	0.802634639
TCGA-BQ-5890-01A	KIRP	0.958946337
TCGA-B3-4103-01A	KIRP	1.287955788
TCGA-DW-7837-01A	KIRP	0.669953882
TCGA-A4-7996-01A	KIRP	1.594932457
TCGA-UZ-A9PP-01A	KIRP	0.927738801
TCGA-2Z-A9JE-01A	KIRP	0.951512327
TCGA-GL-A4EM-01A	KIRP	0.406100095
TCGA-2Z-A9JN-01A	KIRP	0.859379975
TCGA-UZ-A9PV-01A	KIRP	1.277069064
TCGA-5P-A9KF-01A	KIRP	0.835610806
TCGA-2Z-A9JK-01A	KIRP	1.129679576
TCGA-A4-A5Y1-01A	KIRP	1.528104064
TCGA-4A-A93W-01A	KIRP	0.819216461
TCGA-EV-5903-01A	KIRP	1.05156653
TCGA-MH-A857-01A	KIRP	0.373141627
TCGA-2Z-A9J2-01A	KIRP	0.358556008
TCGA-BQ-7062-01A	KIRP	0.730139455
TCGA-DW-7841-01A	KIRP	0.740006332
TCGA-DZ-6133-01A	KIRP	1.598859025
TCGA-DZ-6135-01A	KIRP	0.714481253
TCGA-UZ-A9PU-01A	KIRP	0.94173938
TCGA-DW-5560-01A	KIRP	1.073354743
TCGA-GL-A59R-01A	KIRP	1.026596993
TCGA-GL-7966-01A	KIRP	2.768298371
TCGA-IA-A83W-01A	KIRP	0.714023103
TCGA-SX-A71R-01A	KIRP	0.905238237
TCGA-B9-4115-01A	KIRP	1.123190525
TCGA-BQ-5887-01A	KIRP	0.461628167
TCGA-DW-5561-01A	KIRP	0.965276778
TCGA-A4-8515-01A	KIRP	1.41928684
TCGA-DW-7963-01B	KIRP	1.040361022
TCGA-5P-A9K9-01A	KIRP	1.739794559
TCGA-BQ-5877-01A	KIRP	0.920335457
TCGA-BQ-7051-01A	KIRP	1.380331147
TCGA-2Z-A9J7-01A	KIRP	0.661984119
TCGA-UZ-A9PM-01A	KIRP	0.587232937
TCGA-F9-A97G-01A	KIRP	0.629914516
TCGA-B1-7332-01A	KIRP	0.751233119
TCGA-BQ-7059-01A	KIRP	0.420223649
TCGA-A4-A7UZ-01A	KIRP	1.42713138
TCGA-SX-A71S-01A	KIRP	0.627043448
TCGA-P4-AAVO-01A	KIRP	0.394524669
TCGA-DZ-6132-01A	KIRP	1.020773543
TCGA-BQ-7046-01A	KIRP	1.204908723
TCGA-A4-8630-01A	KIRP	1.224767518
TCGA-BQ-7056-01A	KIRP	1.142319504
TCGA-2Z-A9JT-01A	KIRP	0.320618662
TCGA-2Z-A9J8-01A	KIRP	0.734678141
TCGA-HE-A5NJ-01A	KIRP	1.432413862
TCGA-2Z-A9JL-01A	KIRP	0.88390733
TCGA-AL-7173-01A	KIRP	0.71509957
TCGA-G7-6793-01A	KIRP	1.081422297
TCGA-AL-3466-01A	KIRP	2.278227142
TCGA-J7-6720-01A	KIRP	1.08555045
TCGA-SX-A7SM-01A	KIRP	0.634463958
TCGA-BQ-5880-01A	KIRP	0.334609311
TCGA-P4-A5ED-01A	KIRP	0.468534623
TCGA-B9-A44B-01A	KIRP	0.917626674
TCGA-P4-AAVL-01A	KIRP	0.718995746
TCGA-5P-A9KE-01A	KIRP	0.799542699
TCGA-A4-7915-01A	KIRP	2.344082211
TCGA-DW-7840-01A	KIRP	1.096035109
TCGA-F9-A7VF-01A	KIRP	0.623405586
TCGA-B9-4116-01A	KIRP	1.603679699
TCGA-BQ-5893-01A	KIRP	1.511219081
TCGA-BQ-7058-01A	KIRP	0.57059801
TCGA-BQ-5885-01A	KIRP	0.516224768
TCGA-A4-7585-01A	KIRP	0.844547003
TCGA-A4-A4ZT-01A	KIRP	0.7697735
TCGA-IA-A83S-01A	KIRP	0.732461404
TCGA-B9-4117-01A	KIRP	1.093448035
TCGA-SX-A7SO-01A	KIRP	0.271309276
TCGA-P4-A5E8-01A	KIRP	1.204543187
TCGA-AL-3472-01A	KIRP	0.336591376
TCGA-UZ-A9PZ-01A	KIRP	1.186146891
TCGA-B9-A5W7-01A	KIRP	0.74875865
TCGA-A4-8310-01A	KIRP	1.5544808
TCGA-WN-AB4C-01A	KIRP	0.478963781
TCGA-V9-A7HT-01A	KIRP	0.72049576
